Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763902458,2025-11-23T12:54:18Z,UNI131,"38.140457,42.701054",44675,442,132
1763902460,2025-11-23T12:54:20Z,UNI131,"38.136528,42.706451",44675,160,134
1763902463,2025-11-23T12:54:23Z,UNI131,"38.1315,42.713604",44675,290,131
1763902465,2025-11-23T12:54:25Z,UNI131,"38.128654,42.717457",44700,454,131
1763902496,2025-11-23T12:54:56Z,UNI131,"38.085262,42.77774",44800,458,131
1763902530,2025-11-23T12:55:30Z,UNI131,"38.03574,42.846031",44975,490,133
1763902539,2025-11-23T12:55:39Z,UNI131,"38.023651,42.863056",45000,451,131
1763902542,2025-11-23T12:55:42Z,UNI131,"38.020176,42.86795",45000,455,131
1763902544,2025-11-23T12:55:44Z,UNI131,"38.016247,42.87339",45000,453,132
1763902547,2025-11-23T12:55:47Z,UNI131,"38.013065,42.878067",45000,10,130
1763902549,2025-11-23T12:55:49Z,UNI131,"38.010395,42.882004",45000,170,129
1763902551,2025-11-23T12:55:51Z,UNI131,"38.006096,42.88784",45000,451,132
1763902553,2025-11-23T12:55:53Z,UNI131,"38.003242,42.891861",45000,449,132
1763902558,2025-11-23T12:55:58Z,UNI131,"37.996689,42.900948",45000,380,132
1763902560,2025-11-23T12:56:00Z,UNI131,"37.993114,42.906223",45000,463,130
1763902563,2025-11-23T12:56:03Z,UNI131,"37.990051,42.91053",45000,462,131
1763902565,2025-11-23T12:56:05Z,UNI131,"37.987778,42.913673",45000,90,128
1763902567,2025-11-23T12:56:07Z,UNI131,"37.984161,42.918728",45000,457,131
1763902570,2025-11-23T12:56:10Z,UNI131,"37.980026,42.924572",45000,457,131
1763902572,2025-11-23T12:56:12Z,UNI131,"37.977627,42.927933",45000,455,131
1763902574,2025-11-23T12:56:14Z,UNI131,"37.975044,42.931576",45000,455,131
1763902577,2025-11-23T12:56:17Z,UNI131,"37.970924,42.937355",45000,458,131
1763902579,2025-11-23T12:56:19Z,UNI131,"37.966751,42.94313",45000,458,132
1763902584,2025-11-23T12:56:24Z,UNI131,"37.961143,42.950829",45000,330,132
1763902594,2025-11-23T12:56:34Z,UNI131,"37.944618,42.973911",45000,300,142
1763902596,2025-11-23T12:56:36Z,UNI131,"37.940174,42.979309",45000,917,114
1763902598,2025-11-23T12:56:38Z,UNI131,"37.939415,42.980778",45000,210,126
1763902601,2025-11-23T12:56:41Z,UNI131,"37.93544,42.98608",45000,458,133
1763902603,2025-11-23T12:56:43Z,UNI131,"37.932209,42.990639",45000,350,131
1763902606,2025-11-23T12:56:46Z,UNI131,"37.929325,42.994759",45000,444,131
